station_id_int,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys
3497,Pleasant Ave & E 116 St,7450.05,40.7949879,-73.9333349,71,"KEY, CREDITCARD",23,FALSE,7,1,13,0,TRUE,TRUE,TRUE,FALSE
4326,Lenox Ave & W 140 St,7872.03,40.817245,-73.938787,71,"KEY, CREDITCARD",23,FALSE,7,1,14,0,TRUE,TRUE,TRUE,FALSE
419,Carlton Ave & Park Ave,4732.04,40.69580705,-73.97355569,71,"KEY, CREDITCARD",23,FALSE,7,1,15,0,TRUE,TRUE,TRUE,FALSE
3052,Lewis Ave & Madison St,4425.02,40.686312,-73.935775,71,"KEY, CREDITCARD",23,FALSE,7,1,15,0,TRUE,TRUE,TRUE,FALSE
4489,45 St & 4 Ave,3275.03,40.649145,-74.009486,71,"KEY, CREDITCARD",24,FALSE,7,1,16,0,TRUE,TRUE,TRUE,FALSE
4803,54 St & 37 Ave,6468.01,40.75098,-73.90799,71,"KEY, CREDITCARD",25,FALSE,7,1,17,0,TRUE,TRUE,TRUE,FALSE
3646,35 Ave & 10 St,6806.06,40.76315482,-73.9398551,71,"KEY, CREDITCARD",26,FALSE,7,1,18,0,TRUE,TRUE,TRUE,FALSE
3509,Lenox Ave & W 115 St,7627.1,40.8011939,-73.9500739,71,"KEY, CREDITCARD",31,FALSE,7,1,23,0,TRUE,TRUE,TRUE,FALSE
3231,E 67 St & Park Ave,6932.14,40.7678008,-73.96592081,71,"KEY, CREDITCARD",39,FALSE,7,1,30,0,TRUE,TRUE,TRUE,FALSE
3165,Central Park West & W 72 St,7141.07,40.77579377,-73.97620574,71,"KEY, CREDITCARD",51,FALSE,7,1,38,0,TRUE,TRUE,TRUE,FALSE
4108,Clay Ave & E 173 St,8281.06,40.843264,-73.904867,71,"KEY, CREDITCARD",19,FALSE,8,1,9,0,TRUE,TRUE,TRUE,FALSE
3559,21 St & 38 Ave,6656.05,40.7576314,-73.9391224,71,"KEY, CREDITCARD",19,FALSE,8,1,10,0,TRUE,TRUE,TRUE,FALSE
4399,5 Ave & 66 St,2782.02,40.635679,-74.020005,71,"KEY, CREDITCARD",20,FALSE,8,1,9,0,TRUE,TRUE,TRUE,FALSE
4445,10 Ave & W 204 St,8579.09,40.862638,-73.92006,71,"KEY, CREDITCARD",20,FALSE,8,1,11,0,TRUE,TRUE,TRUE,FALSE
4815,41 Ave & 67 St,6225.03,40.74446,-73.89764,71,"KEY, CREDITCARD",20,FALSE,8,1,11,0,TRUE,TRUE,TRUE,FALSE
3673,Dean St & Franklin Ave,4107.13,40.67759207,-73.95563722,71,"KEY, CREDITCARD",21,FALSE,8,1,11,0,TRUE,TRUE,TRUE,FALSE
4288,Steinway St & 21 Ave,7137.04,40.774798,-73.903787,71,"KEY, CREDITCARD",21,FALSE,8,1,12,0,TRUE,TRUE,TRUE,FALSE
4751,E 138 St & Park Ave,7803.02,40.81263617,-73.92924964,71,"KEY, CREDITCARD",21,FALSE,8,1,12,0,TRUE,TRUE,TRUE,FALSE
3055,Greene Ave & Nostrand Ave,4519.02,40.6883337,-73.950916,71,"KEY, CREDITCARD",23,FALSE,8,1,14,0,TRUE,TRUE,TRUE,FALSE
4295,Ditmars Blvd & 79 St,6994.06,40.768728,-73.890745,71,"KEY, CREDITCARD",25,FALSE,8,1,16,0,TRUE,TRUE,TRUE,FALSE
3532,Ditmars Blvd & 19 St,7291.06,40.78145,-73.9183302,71,"KEY, CREDITCARD",27,FALSE,8,1,17,0,TRUE,TRUE,TRUE,FALSE
3078,Broadway & Roebling St,5125.07,40.70924826,-73.96063149,71,"KEY, CREDITCARD",27,FALSE,8,1,18,0,TRUE,TRUE,TRUE,FALSE
4268,50 St & Northern Blvd,6511.03,40.753441,-73.912402,71,"KEY, CREDITCARD",27,FALSE,8,1,18,0,TRUE,TRUE,TRUE,FALSE
3369,E 82 St & East End Ave,7049.04,40.7724607,-73.9468208,71,"KEY, CREDITCARD",29,FALSE,8,1,18,0,TRUE,TRUE,TRUE,FALSE
3313,6 Ave & 12 St,3803.05,40.6663181,-73.9854617,71,"KEY, CREDITCARD",29,FALSE,8,1,20,0,TRUE,TRUE,TRUE,FALSE
3500,E 115 St & Madison Ave,7599.02,40.7989445,-73.944846,71,"KEY, CREDITCARD",31,FALSE,8,1,21,0,TRUE,TRUE,TRUE,FALSE
3170,W 84 St & Columbus Ave,7382.04,40.78499979,-73.97283406,71,"KEY, CREDITCARD",35,FALSE,8,1,24,0,TRUE,TRUE,TRUE,FALSE
3440,Fulton St & Adams St,4637.06,40.69241829,-73.98949474,71,"KEY, CREDITCARD",47,FALSE,8,1,36,0,TRUE,TRUE,TRUE,FALSE
3734,E 58 St & 1 Ave (NW Corner),6723.1,40.759125,-73.962658,71,"KEY, CREDITCARD",50,FALSE,8,1,40,0,TRUE,TRUE,TRUE,FALSE
349,Rivington St & Ridge St,5406.02,40.71850211,-73.98329859,71,"KEY, CREDITCARD",61,FALSE,8,1,50,0,TRUE,TRUE,TRUE,FALSE
397,Fulton St & Clermont Ave,4386.05,40.68415748,-73.96922273,71,"KEY, CREDITCARD",75,FALSE,8,1,66,0,TRUE,TRUE,TRUE,FALSE
281,Grand Army Plaza & Central Park S,6839.1,40.7643971,-73.97371465,71,"KEY, CREDITCARD",96,FALSE,8,1,85,0,TRUE,TRUE,TRUE,FALSE
3057,Kosciuszko St & Tompkins Ave,4553.04,40.69128258,-73.9452416,71,"KEY, CREDITCARD",18,FALSE,9,1,7,0,TRUE,TRUE,TRUE,FALSE
4800,39 Ave & 56 St,6349.03,40.74838,-73.90699,71,"KEY, CREDITCARD",18,FALSE,9,1,8,0,TRUE,TRUE,TRUE,FALSE
4147,E 163 St & Tiffany St,7927.08,40.821075,-73.895069,71,"KEY, CREDITCARD",19,FALSE,9,1,9,0,TRUE,TRUE,TRUE,FALSE
4446,W 204 St & Nagle Ave,8579.03,40.863211,-73.920827,71,"KEY, CREDITCARD",20,FALSE,9,1,7,0,TRUE,TRUE,TRUE,FALSE
3832,Central Ave & Weirfield St,4591.04,40.69055,-73.91181,71,"KEY, CREDITCARD",21,FALSE,9,1,11,0,TRUE,TRUE,TRUE,FALSE
3999,Adam Clayton Powell Blvd & W 138 St,7855.03,40.81695971,-73.94229591,71,"KEY, CREDITCARD",23,FALSE,9,1,13,0,TRUE,TRUE,TRUE,FALSE
4346,17 St & 5 Ave,3699.07,40.663493,-73.991007,71,"KEY, CREDITCARD",25,FALSE,9,1,15,0,TRUE,TRUE,TRUE,FALSE
3531,Frederick Douglass Blvd & W 129 St,7795.09,40.8125511,-73.9492286,71,"KEY, CREDITCARD",27,FALSE,9,1,14,0,TRUE,TRUE,TRUE,FALSE
353,S Portland Ave & Hanson Pl,4354.05,40.68539567,-73.97431458,71,"KEY, CREDITCARD",27,FALSE,9,1,17,0,TRUE,TRUE,TRUE,FALSE
3575,Crescent St & 34 Ave,6759.15,40.76108,-73.930562,71,"KEY, CREDITCARD",27,FALSE,9,1,17,0,TRUE,TRUE,TRUE,FALSE
4329,35 St & 30 Ave,6887.03,40.76547569,-73.91811579,71,"KEY, CREDITCARD",29,FALSE,9,1,18,0,TRUE,TRUE,TRUE,FALSE
447,8 Ave & W 52 St,6816.07,40.76370739,-73.9851615,71,"KEY, CREDITCARD",31,FALSE,9,1,21,0,TRUE,TRUE,TRUE,FALSE
3630,Frederick Douglass Blvd & W 115 St,7658.13,40.8038654,-73.9559308,71,"KEY, CREDITCARD",33,FALSE,9,1,22,0,TRUE,TRUE,TRUE,FALSE
4038,Southpoint Park,6566.01,40.75370225,-73.95865202,71,"KEY, CREDITCARD",36,FALSE,9,1,25,0,TRUE,TRUE,TRUE,FALSE
3881,12 Ave & W 125 St,7886.02,40.818299,-73.960405,71,"KEY, CREDITCARD",39,FALSE,9,1,28,0,TRUE,TRUE,TRUE,FALSE
3635,W 36 St & 9 Ave,6569.07,40.75462324,-73.99516761,71,"KEY, CREDITCARD",43,FALSE,9,1,33,0,TRUE,TRUE,TRUE,FALSE
3094,Graham Ave & Withers St,5403.04,40.7169811,-73.94485918,71,"KEY, CREDITCARD",18,FALSE,10,1,7,0,TRUE,TRUE,TRUE,FALSE
3950,Brook Ave & E 141 St,7740.08,40.809619,-73.917875,71,"KEY, CREDITCARD",19,FALSE,10,1,6,0,TRUE,TRUE,TRUE,FALSE
3965,E 149 St & Eagle Ave,7793.02,40.814046,-73.91186,71,"KEY, CREDITCARD",19,FALSE,10,1,8,0,TRUE,TRUE,TRUE,FALSE
4793,39 Dr & 52 St,6316.05,40.74732,-73.91197,71,"KEY, CREDITCARD",19,FALSE,10,1,8,0,TRUE,TRUE,TRUE,FALSE
4796,Woodside Ave & 55 St,6276.02,40.74679,-73.90893,71,"KEY, CREDITCARD",19,FALSE,10,1,8,0,TRUE,TRUE,TRUE,FALSE
4799,39 Ave & 54 St,6392.02,40.74891,-73.90899,71,"KEY, CREDITCARD",19,FALSE,10,1,8,0,TRUE,TRUE,TRUE,FALSE
4141,Southern Blvd & Tiffany St,7867.04,40.818185,-73.894143,71,"KEY, CREDITCARD",20,FALSE,10,1,8,0,TRUE,TRUE,TRUE,FALSE
3352,Sigourney St & Columbia St,3940.04,40.67267243,-74.00879525,71,"KEY, CREDITCARD",21,FALSE,10,1,9,0,TRUE,TRUE,TRUE,FALSE
3975,Brook Ave & E 157 St,7935.07,40.820713,-73.911759,71,"KEY, CREDITCARD",21,FALSE,10,1,9,0,TRUE,TRUE,TRUE,FALSE
4776,48 Ave & 41 St,6101.11,40.73985996,-73.92400324,71,"KEY, CREDITCARD",21,FALSE,10,1,9,0,TRUE,TRUE,TRUE,FALSE
4327,21 St & 21 Ave,7314.03,40.782465,-73.914527,71,"KEY, CREDITCARD",21,FALSE,10,1,10,0,TRUE,TRUE,TRUE,FALSE
4071,Broadway & W 160 St,8157.06,40.835775,-73.9434,71,"KEY, CREDITCARD",22,FALSE,10,1,9,0,TRUE,TRUE,TRUE,FALSE
3777,Stockholm St & Wilson Ave,4824.03,40.699304,-73.923044,71,"KEY, CREDITCARD",23,FALSE,10,1,12,0,TRUE,TRUE,TRUE,FALSE
3351,E 102 St & 1 Ave,7407.13,40.7869946,-73.94164802,71,"KEY, CREDITCARD",25,FALSE,10,1,13,0,TRUE,TRUE,TRUE,FALSE
325,E 19 St & 3 Ave,5938.01,40.73624527,-73.98473765,71,"KEY, CREDITCARD",35,FALSE,10,1,24,0,TRUE,TRUE,TRUE,FALSE
3135,E 75 St & 3 Ave,6991.12,40.77112927,-73.95772297,71,"KEY, CREDITCARD",41,FALSE,10,1,29,0,TRUE,TRUE,TRUE,FALSE
339,Avenue D & E 12 St,5575.08,40.72580614,-73.97422494,71,"KEY, CREDITCARD",41,FALSE,10,1,30,0,TRUE,TRUE,TRUE,FALSE
4982,Schermerhorn St & Court St,4565.07,40.69103637,-73.99201065,71,"KEY, CREDITCARD",59,FALSE,10,1,47,0,TRUE,TRUE,TRUE,FALSE
4513,Tiebout Ave & E 184 St,8510.02,40.858498,-73.89637,71,"KEY, CREDITCARD",18,FALSE,11,1,5,0,TRUE,TRUE,TRUE,FALSE
4028,Frederick Douglass Blvd & Harlem River Dr,8100.01,40.830702,-73.936371,71,"KEY, CREDITCARD",19,FALSE,11,1,6,0,TRUE,TRUE,TRUE,FALSE
4228,Waterloo Pl & Crotona Park East,8216.02,40.839194,-73.888587,71,"KEY, CREDITCARD",19,FALSE,11,1,6,0,TRUE,TRUE,TRUE,FALSE
4827,Tyler Ave & Maurice Ave,5881.01,40.73394,-73.90128,71,"KEY, CREDITCARD",19,FALSE,11,1,7,0,TRUE,TRUE,TRUE,FALSE
4296,Steinway St & 19 Ave,7220.01,40.778089,-73.899558,71,"KEY, CREDITCARD",21,FALSE,11,1,9,0,TRUE,TRUE,TRUE,FALSE
4459,Sherman Ave & Thayer St,8583.02,40.863124,-73.926994,71,"KEY, CREDITCARD",21,FALSE,11,1,9,0,TRUE,TRUE,TRUE,FALSE
4136,Washington Ave & E 163 St,7995.04,40.824,-73.91089,71,"KEY, CREDITCARD",23,FALSE,11,1,8,0,TRUE,TRUE,TRUE,FALSE
3041,Kingston Ave & Herkimer St,4205.06,40.67890679,-73.94142771,71,"KEY, CREDITCARD",24,FALSE,11,1,11,0,TRUE,TRUE,TRUE,FALSE
3648,Flushing Ave & Vanderbilt Ave,4762.05,40.69795032,-73.9707756,71,"KEY, CREDITCARD",25,FALSE,11,1,13,0,TRUE,TRUE,TRUE,FALSE
3553,Frederick Douglass Blvd & W 112 St,7631.23,40.801694,-73.957145,71,"KEY, CREDITCARD",37,FALSE,11,1,24,0,TRUE,TRUE,TRUE,FALSE
495,W 47 St & 10 Ave,6824.07,40.76269882,-73.99301222,71,"KEY, CREDITCARD",39,FALSE,11,1,26,0,TRUE,TRUE,TRUE,FALSE
410,Suffolk St & Stanton St,5445.02,40.72066442,-73.98517977,71,"KEY, CREDITCARD",79,FALSE,11,1,66,0,TRUE,TRUE,TRUE,FALSE
3811,27 Ave & 3 St,7132.08,40.77485,-73.9342,71,"KEY, CREDITCARD",19,FALSE,12,1,4,0,TRUE,TRUE,TRUE,FALSE
4833,West Farms Rd & Boone Ave,8076.08,40.83012839,-73.88630211,71,"KEY, CREDITCARD",20,FALSE,12,1,7,0,TRUE,TRUE,TRUE,FALSE
4262,38 St & Northern Blvd,6486.07,40.752372,-73.925384,71,"KEY, CREDITCARD",23,FALSE,12,1,10,0,TRUE,TRUE,TRUE,FALSE
3310,14 St & 7 Ave,3731.11,40.663779,-73.98396846,71,"KEY, CREDITCARD",24,FALSE,12,1,10,0,TRUE,TRUE,TRUE,FALSE
3072,Leonard St & Boerum St,5036.06,40.70583339,-73.94644578,71,"KEY, CREDITCARD",24,FALSE,12,1,11,0,TRUE,TRUE,TRUE,FALSE
4176,E 171 St & 3 Ave,8171.06,40.837119,-73.902185,71,"KEY, CREDITCARD",24,FALSE,12,1,11,0,TRUE,TRUE,TRUE,FALSE
4502,W 218 St & Broadway,8715.06,40.87139,-73.914318,71,"KEY, CREDITCARD",27,FALSE,12,1,13,0,TRUE,TRUE,TRUE,FALSE
3086,Graham Ave & Conselyea St,5291.05,40.715143,-73.944507,71,"KEY, CREDITCARD",30,FALSE,12,1,16,0,TRUE,TRUE,TRUE,FALSE
4884,Broadway & Berry St,5164.05,40.7103613,-73.9653039,71,"KEY, CREDITCARD",34,FALSE,12,1,19,0,TRUE,TRUE,TRUE,FALSE
3904,Wyckoff Ave & Gates Ave,4847.03,40.69987141,-73.91171873,71,"KEY, CREDITCARD",36,FALSE,12,1,22,0,TRUE,TRUE,TRUE,FALSE
3852,Stewart Ave & Johnson Ave,5123.07,40.70869,-73.92587,71,"KEY, CREDITCARD",17,FALSE,13,1,3,0,TRUE,TRUE,TRUE,FALSE
3071,Boerum St & Broadway,5004.02,40.70538077,-73.94976519,71,"KEY, CREDITCARD",19,FALSE,13,1,4,0,TRUE,TRUE,TRUE,FALSE
4817,Woodside Ave & 69 St,6183.03,40.7428,-73.89584,71,"KEY, CREDITCARD",19,FALSE,13,1,5,0,TRUE,TRUE,TRUE,FALSE
4750,W 211 St & 10 Ave,8647.1,40.86709406,-73.91729504,71,"KEY, CREDITCARD",20,FALSE,13,1,2,0,TRUE,TRUE,TRUE,FALSE
3063,Nostrand Ave & Myrtle Ave,4707.04,40.69527008,-73.95238108,71,"KEY, CREDITCARD",20,FALSE,13,1,6,0,TRUE,TRUE,TRUE,FALSE
3080,S 4 St & Rodney St,5156.05,40.70934,-73.95608,71,"KEY, CREDITCARD",21,FALSE,13,1,6,0,TRUE,TRUE,TRUE,FALSE
4275,21 Ave & Shore Blvd,7342.01,40.783956,-73.916894,71,"KEY, CREDITCARD",21,FALSE,13,1,7,0,TRUE,TRUE,TRUE,FALSE
4811,37 Ave & 63 St,6340.09,40.74893,-73.89981,71,"KEY, CREDITCARD",23,FALSE,13,1,8,0,TRUE,TRUE,TRUE,FALSE
258,DeKalb Ave & Vanderbilt Ave,4461.04,40.68940747,-73.96885458,71,"KEY, CREDITCARD",23,FALSE,13,1,9,0,TRUE,TRUE,TRUE,FALSE
3172,W 74 St & Columbus Ave,7230.1,40.7785669,-73.97754961,71,"KEY, CREDITCARD",27,FALSE,13,1,12,0,TRUE,TRUE,TRUE,FALSE
4663,Nevins St & Schermerhorn St,4437.09,40.68737248,-73.98176059,71,"KEY, CREDITCARD",28,FALSE,13,1,14,0,TRUE,TRUE,TRUE,FALSE
471,Grand St & Havemeyer St,5267.08,40.71286844,-73.95698119,71,"KEY, CREDITCARD",31,FALSE,13,1,17,0,TRUE,TRUE,TRUE,FALSE
3374,Central Park North & Adam Clayton Powell Blvd,7617.07,40.799484,-73.955613,71,"KEY, CREDITCARD",36,FALSE,13,1,17,0,TRUE,TRUE,TRUE,FALSE
323,Lawrence St & Willoughby St,4596.09,40.69236178,-73.98631746,71,"KEY, CREDITCARD",39,FALSE,13,1,25,0,TRUE,TRUE,TRUE,FALSE
476,E 31 St & 3 Ave,6239.08,40.74394314,-73.97966069,71,"KEY, CREDITCARD",65,FALSE,13,1,50,0,TRUE,TRUE,TRUE,FALSE
4172,Washington Ave & E 167 St,8068.01,40.829896,-73.907618,71,"KEY, CREDITCARD",19,FALSE,14,1,3,0,TRUE,TRUE,TRUE,FALSE
4435,4 Ave & 17 St,3739.06,40.665507,-73.993037,71,"KEY, CREDITCARD",23,FALSE,14,1,8,0,TRUE,TRUE,TRUE,FALSE
4963,Chauncey St & Stuyvesant Ave,4196.05,40.68012,-73.93168,71,"KEY, CREDITCARD",25,FALSE,14,1,10,0,TRUE,TRUE,TRUE,FALSE
4153,E 165 St & Fox St,7966.02,40.82394,-73.894025,71,"KEY, CREDITCARD",27,FALSE,14,1,12,0,TRUE,TRUE,TRUE,FALSE
3589,Broadway & 12 St,6901.01,40.7668,-73.9347774,71,"KEY, CREDITCARD",31,FALSE,14,1,15,0,TRUE,TRUE,TRUE,FALSE
3065,Union Ave & Wallabout St,4818.03,40.70029511,-73.95032283,71,"KEY, CREDITCARD",31,FALSE,14,1,16,0,TRUE,TRUE,TRUE,FALSE
4784,43 Ave & 47 St,6209.05,40.74480629,-73.91728967,71,"KEY, CREDITCARD",33,FALSE,14,1,18,0,TRUE,TRUE,TRUE,FALSE
3899,Manhattan Av & Leonard St,5442.09,40.72084,-73.94844,71,"KEY, CREDITCARD",18,FALSE,15,1,2,0,TRUE,TRUE,TRUE,FALSE
3392,Commerce St & Van Brunt St,4243.01,40.6812117,-74.00860912,71,"KEY, CREDITCARD",19,FALSE,15,1,3,0,TRUE,TRUE,TRUE,FALSE
3857,Engert Ave & McGuinness Blvd,5473.03,40.72158,-73.94546,71,"KEY, CREDITCARD",19,FALSE,15,1,3,0,TRUE,TRUE,TRUE,FALSE
4374,48 St & 2 Ave,3283.05,40.650176,-74.015606,71,"KEY, CREDITCARD",19,FALSE,15,1,3,0,TRUE,TRUE,TRUE,FALSE
3780,Wyckoff Av & Stanhope St,4931.05,40.703545,-73.917775,71,"KEY, CREDITCARD",22,FALSE,15,1,5,0,TRUE,TRUE,TRUE,FALSE
4245,Bruckner Blvd & Bryant Ave,7944.11,40.821952,-73.888546,71,"KEY, CREDITCARD",24,FALSE,15,1,7,0,TRUE,TRUE,TRUE,FALSE
3854,Morgan Ave & Maspeth Ave,5354.01,40.716657,-73.93637,71,"KEY, CREDITCARD",25,FALSE,15,1,8,0,TRUE,TRUE,TRUE,FALSE
3121,Jackson Ave & 46 Rd,6203.02,40.74524768,-73.94733276,71,"KEY, CREDITCARD",27,FALSE,15,1,10,0,TRUE,TRUE,TRUE,FALSE
3778,Irving Ave & DeKalb Ave,4898.02,40.7027,-73.92095,71,"KEY, CREDITCARD",27,FALSE,15,1,11,0,TRUE,TRUE,TRUE,FALSE
4341,Market St & Henry St,5270.09,40.71310702,-73.99446353,71,"KEY, CREDITCARD",28,FALSE,15,1,10,0,TRUE,TRUE,TRUE,FALSE
3900,Morgan Ave & Lombardy St,5503.01,40.72226,-73.93889,71,"KEY, CREDITCARD",30,FALSE,15,1,14,0,TRUE,TRUE,TRUE,FALSE
3435,Grand St & Elizabeth St,5382.06,40.718822,-73.99596,71,"KEY, CREDITCARD",45,FALSE,15,1,26,0,TRUE,TRUE,TRUE,FALSE
3296,E 93 St & 2 Ave,7286.02,40.78245418,-73.94891962,71,"KEY, CREDITCARD",73,FALSE,15,1,55,0,TRUE,TRUE,TRUE,FALSE
4138,3 Ave & Franklin Ave,8012.04,40.82696,-73.907451,71,"KEY, CREDITCARD",19,FALSE,16,1,0,0,TRUE,TRUE,TRUE,FALSE
3952,E 141 St & Jackson Ave,7703.14,40.806896,-73.911837,71,"KEY, CREDITCARD",19,FALSE,16,1,1,0,TRUE,TRUE,TRUE,FALSE
4252,Home St & Westchester Ave,8020.01,40.827629,-73.886659,71,"KEY, CREDITCARD",21,FALSE,16,1,3,0,TRUE,TRUE,TRUE,FALSE
3770,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,71,"KEY, CREDITCARD",21,FALSE,16,1,4,0,TRUE,TRUE,TRUE,FALSE
4179,Freeman St & Southern Blvd,8060.01,40.830051,-73.892103,71,"KEY, CREDITCARD",23,FALSE,16,1,6,0,TRUE,TRUE,TRUE,FALSE
4115,Bronx Shore Comfort Station,7618.01,40.80046,-73.92404,71,"KEY, CREDITCARD",25,FALSE,16,1,8,0,TRUE,TRUE,TRUE,FALSE
3674,Jay St & York St,4895.09,40.70140317,-73.9867267,71,"KEY, CREDITCARD",27,FALSE,16,1,9,0,TRUE,TRUE,TRUE,FALSE
458,11 Ave & W 27 St,6425.04,40.751396,-74.005226,71,"KEY, CREDITCARD",45,FALSE,16,1,26,0,TRUE,TRUE,TRUE,FALSE
4975,Pearl St & York St,4895.15,40.70140463,-73.98768023,71,"KEY, CREDITCARD",54,FALSE,16,1,35,0,TRUE,TRUE,TRUE,FALSE
3690,Park Pl & Church St,5288.08,40.71334184,-74.00935516,71,"KEY, CREDITCARD",54,FALSE,16,1,36,0,TRUE,TRUE,TRUE,FALSE
3330,Henry St & Bay St,3972.08,40.6725058,-74.00494695,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE
4382,41 St & 3 Ave,3388.02,40.652512,-74.008906,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE
4671,Calyer St & Guernsey St,5709.03,40.72755807,-73.95505853,71,"KEY, CREDITCARD",20,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE
4806,61 St & Woodside Ave,6191.06,40.74501,-73.9036,71,"KEY, CREDITCARD",20,FALSE,17,1,2,0,TRUE,TRUE,TRUE,FALSE
3887,Flushing Ave & Woodward Ave,5225.02,40.71246,-73.91873,71,"KEY, CREDITCARD",21,FALSE,17,1,3,0,TRUE,TRUE,TRUE,FALSE
4099,E 169 St & Webster Ave,8122.04,40.834015,-73.908863,71,"KEY, CREDITCARD",21,FALSE,17,1,3,0,TRUE,TRUE,TRUE,FALSE
3399,7 St & 3 Ave,3996.01,40.67260298,-73.98983002,71,"KEY, CREDITCARD",24,FALSE,17,1,6,0,TRUE,TRUE,TRUE,FALSE
4832,9 Ave & W 204 St,8559.04,40.86169884,-73.91855702,71,"KEY, CREDITCARD",24,FALSE,17,1,6,0,TRUE,TRUE,TRUE,FALSE
3102,Driggs Ave & Lorimer St,5481.04,40.72179134,-73.9504154,71,"KEY, CREDITCARD",27,FALSE,17,1,7,0,TRUE,TRUE,TRUE,FALSE
366,Clinton Ave & Myrtle Ave,4651.02,40.693261,-73.968896,71,"KEY, CREDITCARD",33,FALSE,17,1,13,0,TRUE,TRUE,TRUE,FALSE
3831,Broadway & Hancock St,4441.06,40.68663,-73.9168,71,"KEY, CREDITCARD",35,FALSE,17,1,12,0,TRUE,TRUE,TRUE,FALSE
3151,E 81 St & York Ave,7084.12,40.7728384,-73.94989233,71,"KEY, CREDITCARD",47,FALSE,17,1,28,0,TRUE,TRUE,TRUE,FALSE
500,Broadway & W 51 St,6779.04,40.76228826,-73.98336183,71,"KEY, CREDITCARD",78,FALSE,17,1,58,0,TRUE,TRUE,TRUE,FALSE
4809,60 St & 37 Ave,6383.02,40.74958,-73.90256,71,"KEY, CREDITCARD",19,FALSE,18,1,0,0,TRUE,TRUE,TRUE,FALSE
3422,Columbia St & Degraw St,4422.04,40.6859296,-74.00242364,71,"KEY, CREDITCARD",21,FALSE,18,1,1,0,TRUE,TRUE,TRUE,FALSE
3606,49 Ave & 21 St,6128.04,40.74252,-73.948852,71,"KEY, CREDITCARD",21,FALSE,18,1,2,0,TRUE,TRUE,TRUE,FALSE
4174,3 Ave & E 170 St,8137.06,40.834857,-73.903743,71,"KEY, CREDITCARD",21,FALSE,18,1,2,0,TRUE,TRUE,TRUE,FALSE
4810,62 St & 34 Ave,6460.06,40.75201,-73.89986,71,"KEY, CREDITCARD",22,FALSE,18,1,3,0,TRUE,TRUE,TRUE,FALSE
4422,44 St & 3 Ave,3315.05,40.651173,-74.011405,71,"KEY, CREDITCARD",23,FALSE,18,1,4,0,TRUE,TRUE,TRUE,FALSE
3085,Roebling St & N 4 St,5267.09,40.71469,-73.95739,71,"KEY, CREDITCARD",25,FALSE,18,1,6,0,TRUE,TRUE,TRUE,FALSE
4476,St Marks Pl & 4 Ave,4249.1,40.68177811,-73.97988975,71,"KEY, CREDITCARD",27,FALSE,18,1,8,0,TRUE,TRUE,TRUE,FALSE
3130,21 St & Queens Plaza North,6471.02,40.75325964,-73.94335788,71,"KEY, CREDITCARD",35,FALSE,18,1,16,0,TRUE,TRUE,TRUE,FALSE
3858,Kent St & McGuinness Blvd,5785.1,40.73124,-73.95161,71,"KEY, CREDITCARD",20,FALSE,19,1,0,0,TRUE,TRUE,TRUE,FALSE
3982,Bergen Ave & E 152 St,7858.02,40.817166,-73.914737,71,"KEY, CREDITCARD",21,FALSE,19,1,1,0,TRUE,TRUE,TRUE,FALSE
4356,Greenwood Ave & E 4 St,3353.04,40.650739,-73.977739,71,"KEY, CREDITCARD",21,FALSE,19,1,1,0,TRUE,TRUE,TRUE,FALSE
4368,12 Ave & 36 St,3056.05,40.643546,-73.986418,71,"KEY, CREDITCARD",21,FALSE,19,1,1,0,TRUE,TRUE,TRUE,FALSE
4666,Coffey St & Ferris St,4137.14,40.67818388,-74.01701689,71,"KEY, CREDITCARD",24,FALSE,19,1,4,0,TRUE,TRUE,TRUE,FALSE
3119,Vernon Blvd & 50 Ave,6170.02,40.74232744,-73.95411749,71,"KEY, CREDITCARD",45,FALSE,19,1,24,0,TRUE,TRUE,TRUE,FALSE
503,E 20 St & Park Ave,6055.08,40.73827428,-73.98751968,71,"KEY, CREDITCARD",45,FALSE,19,1,25,0,TRUE,TRUE,TRUE,FALSE
267,Broadway & W 36 St,6441.01,40.75097711,-73.98765428,71,"KEY, CREDITCARD",78,FALSE,19,1,58,0,TRUE,TRUE,TRUE,FALSE
4271,31 Ave & 61 St,6654.05,40.757525,-73.901614,71,"KEY, CREDITCARD",21,FALSE,20,1,0,0,TRUE,TRUE,TRUE,FALSE
4277,20 Ave & 42 St,7163.07,40.775415,-73.900063,71,"KEY, CREDITCARD",21,FALSE,20,1,0,0,TRUE,TRUE,TRUE,FALSE
4352,McDonald Ave & Vanderbilt St,3394.03,40.651654,-73.981231,71,"KEY, CREDITCARD",21,FALSE,20,1,0,0,TRUE,TRUE,TRUE,FALSE
4367,Chester Ave & 12 Ave,3135.04,40.644367,-73.984276,71,"KEY, CREDITCARD",21,FALSE,20,1,0,0,TRUE,TRUE,TRUE,FALSE
